"","year","state","party","candidatevotes","leading_digit"
"31639",2016,"OH","democrat",12432,1
"31640",2016,"OH","democrat",4013,4
"31641",2016,"OH","democrat",4625,4
"31642",2016,"OH","democrat",398271,3
"31643",2016,"OH","democrat",4470,4
"31644",2016,"OH","democrat",5368,5
"31645",2016,"OH","democrat",40872,4
"31646",2016,"OH","democrat",16057,1
"31647",2016,"OH","democrat",24881,2
"31648",2016,"OH","democrat",2739,2
"31649",2016,"OH","democrat",351198,3
"31650",2016,"OH","democrat",6069,6
"31651",2016,"OH","democrat",2628,2
"31652",2016,"OH","democrat",17569,1
"31653",2016,"OH","democrat",28943,2
"31654",2016,"OH","democrat",4359,4
"31655",2016,"OH","democrat",215719,2
"31656",2016,"OH","democrat",9609,9
"31657",2016,"OH","democrat",2920,2
"31658",2016,"OH","democrat",1688,1
"31659",2016,"OH","democrat",3756,3
"31660",2016,"OH","democrat",3773,3
"31661",2016,"OH","democrat",3775,3
"31662",2016,"OH","democrat",1788,1
"31663",2016,"OH","democrat",7192,7
"31664",2016,"OH","democrat",3226,3
"31665",2016,"OH","democrat",9675,9
"31666",2016,"OH","democrat",8171,8
"31667",2016,"OH","democrat",46397,4
"31668",2016,"OH","democrat",6974,6
"31669",2016,"OH","democrat",27376,2
"31670",2016,"OH","democrat",4647,4
"31671",2016,"OH","democrat",66949,6
"31672",2016,"OH","democrat",110833,1
"31673",2016,"OH","democrat",4779,4
"31674",2016,"OH","democrat",57381,5
"31675",2016,"OH","democrat",7928,7
"31676",2016,"OH","democrat",32182,3
"31677",2016,"OH","democrat",2260,2
"31678",2016,"OH","democrat",3384,3
"31679",2016,"OH","democrat",13120,1
"31680",2016,"OH","democrat",1662,1
"31681",2016,"OH","democrat",122016,1
"31682",2016,"OH","democrat",1736,1
"31683",2016,"OH","democrat",3761,3
"31684",2016,"OH","democrat",11123,1
"31685",2016,"OH","democrat",1221,1
"31686",2016,"OH","democrat",8285,8
"31687",2016,"OH","democrat",2093,2
"31688",2016,"OH","democrat",4138,4
"31689",2016,"OH","democrat",6529,6
"31690",2016,"OH","democrat",3539,3
"31691",2016,"OH","democrat",32397,3
"31692",2016,"OH","democrat",4325,4
"31693",2016,"OH","democrat",2922,2
"31694",2016,"OH","democrat",16085,1
"31695",2016,"OH","democrat",10356,1
"31696",2016,"OH","democrat",9929,9
"31697",2016,"OH","democrat",9132,9
"31698",2016,"OH","democrat",7404,7
"31699",2016,"OH","democrat",4243,4
"31700",2016,"OH","democrat",68146,6
"31701",2016,"OH","democrat",134256,1
"31702",2016,"OH","democrat",43014,4
"31703",2016,"OH","democrat",12188,1
"31704",2016,"OH","democrat",7718,7
"31705",2016,"OH","democrat",2697,2
"31706",2016,"OH","democrat",1351,1
"31707",2016,"OH","democrat",33730,3
"31708",2016,"OH","democrat",8026,8
"31709",2016,"OH","democrat",15031,1
"31710",2016,"OH","democrat",4358,4
"31711",2016,"OH","democrat",27318,2
"31712",2016,"OH","democrat",2515,2
"31713",2016,"OH","republican",8659,8
"31714",2016,"OH","republican",30487,3
"31715",2016,"OH","republican",17493,1
"31716",2016,"OH","republican",23318,2
"31717",2016,"OH","republican",11354,1
"31718",2016,"OH","republican",18658,1
"31719",2016,"OH","republican",21108,2
"31720",2016,"OH","republican",14573,1
"31721",2016,"OH","republican",106976,1
"31722",2016,"OH","republican",9254,9
"31723",2016,"OH","republican",12631,1
"31724",2016,"OH","republican",35205,3
"31725",2016,"OH","republican",67518,6
"31726",2016,"OH","republican",13838,1
"31727",2016,"OH","republican",31676,3
"31728",2016,"OH","republican",10785,1
"31729",2016,"OH","republican",13611,1
"31730",2016,"OH","republican",184211,1
"31731",2016,"OH","republican",20012,2
"31732",2016,"OH","republican",11688,1
"31733",2016,"OH","republican",57568,5
"31734",2016,"OH","republican",19648,1
"31735",2016,"OH","republican",44314,4
"31736",2016,"OH","republican",7995,7
"31737",2016,"OH","republican",199331,1
"31738",2016,"OH","republican",13709,1
"31739",2016,"OH","republican",9822,9
"31740",2016,"OH","republican",30227,3
"31741",2016,"OH","republican",48540,4
"31742",2016,"OH","republican",11445,1
"31743",2016,"OH","republican",173665,1
"31744",2016,"OH","republican",24183,2
"31745",2016,"OH","republican",8717,8
"31746",2016,"OH","republican",5098,5
"31747",2016,"OH","republican",9301,9
"31748",2016,"OH","republican",14020,1
"31749",2016,"OH","republican",8497,8
"31750",2016,"OH","republican",8720,8
"31751",2016,"OH","republican",16226,1
"31752",2016,"OH","republican",9949,9
"31753",2016,"OH","republican",21117,2
"31754",2016,"OH","republican",19131,1
"31755",2016,"OH","republican",64255,6
"31756",2016,"OH","republican",18689,1
"31757",2016,"OH","republican",51241,5
"31758",2016,"OH","republican",15957,1
"31759",2016,"OH","republican",66818,6
"31760",2016,"OH","republican",75698,7
"31761",2016,"OH","republican",11631,1
"31762",2016,"OH","republican",53616,5
"31763",2016,"OH","republican",16961,1
"31764",2016,"OH","republican",54810,5
"31765",2016,"OH","republican",7309,7
"31766",2016,"OH","republican",17506,1
"31767",2016,"OH","republican",37079,3
"31768",2016,"OH","republican",4868,4
"31769",2016,"OH","republican",123909,1
"31770",2016,"OH","republican",4431,4
"31771",2016,"OH","republican",11948,1
"31772",2016,"OH","republican",24056,2
"31773",2016,"OH","republican",4549,4
"31774",2016,"OH","republican",12653,1
"31775",2016,"OH","republican",6500,6
"31776",2016,"OH","republican",10228,1
"31777",2016,"OH","republican",17076,1
"31778",2016,"OH","republican",7902,7
"31779",2016,"OH","republican",39971,3
"31780",2016,"OH","republican",15446,1
"31781",2016,"OH","republican",14961,1
"31782",2016,"OH","republican",36590,3
"31783",2016,"OH","republican",18652,1
"31784",2016,"OH","republican",16316,1
"31785",2016,"OH","republican",20550,2
"31786",2016,"OH","republican",14825,1
"31787",2016,"OH","republican",18590,1
"31788",2016,"OH","republican",98388,9
"31789",2016,"OH","republican",112026,1
"31790",2016,"OH","republican",49024,4
"31791",2016,"OH","republican",26918,2
"31792",2016,"OH","republican",18096,1
"31793",2016,"OH","republican",10469,1
"31794",2016,"OH","republican",3883,3
"31795",2016,"OH","republican",77643,7
"31796",2016,"OH","republican",20514,2
"31797",2016,"OH","republican",32270,3
"31798",2016,"OH","republican",11939,1
"31799",2016,"OH","republican",32498,3
"31800",2016,"OH","republican",7468,7
"31801",2016,"OK","democrat",1382,1
"31802",2016,"OK","democrat",216,2
"31803",2016,"OK","democrat",795,7
"31804",2016,"OK","democrat",176,1
"31805",2016,"OK","democrat",960,9
"31806",2016,"OK","democrat",711,7
"31807",2016,"OK","democrat",2804,2
"31808",2016,"OK","democrat",2420,2
"31809",2016,"OK","democrat",11674,1
"31810",2016,"OK","democrat",4002,4
"31811",2016,"OK","democrat",5456,5
"31812",2016,"OK","democrat",1067,1
"31813",2016,"OK","democrat",71,7
"31814",2016,"OK","democrat",38829,3
"31815",2016,"OK","democrat",411,4
"31816",2016,"OK","democrat",11463,1
"31817",2016,"OK","democrat",424,4
"31818",2016,"OK","democrat",1252,1
"31819",2016,"OK","democrat",5841,5
"31820",2016,"OK","democrat",2104,2
"31821",2016,"OK","democrat",3311,3
"31822",2016,"OK","democrat",222,2
"31823",2016,"OK","democrat",155,1
"31824",2016,"OK","democrat",4397,4
"31825",2016,"OK","democrat",1855,1
"31826",2016,"OK","democrat",3882,3
"31827",2016,"OK","democrat",288,2
"31828",2016,"OK","democrat",323,3
"31829",2016,"OK","democrat",225,2
"31830",2016,"OK","democrat",134,1
"31831",2016,"OK","democrat",882,8
"31832",2016,"OK","democrat",961,9
"31833",2016,"OK","democrat",1473,1
"31834",2016,"OK","democrat",365,3
"31835",2016,"OK","democrat",786,7
"31836",2016,"OK","democrat",3738,3
"31837",2016,"OK","democrat",786,7
"31838",2016,"OK","democrat",767,7
"31839",2016,"OK","democrat",797,7
"31840",2016,"OK","democrat",3250,3
"31841",2016,"OK","democrat",2430,2
"31842",2016,"OK","democrat",4248,4
"31843",2016,"OK","democrat",735,7
"31844",2016,"OK","democrat",2894,2
"31845",2016,"OK","democrat",1802,1
"31846",2016,"OK","democrat",2123,2
"31847",2016,"OK","democrat",310,3
"31848",2016,"OK","democrat",1096,1
"31849",2016,"OK","democrat",3423,3
"31850",2016,"OK","democrat",1087,1
"31851",2016,"OK","democrat",7977,7
"31852",2016,"OK","democrat",901,9
"31853",2016,"OK","democrat",742,7
"31854",2016,"OK","democrat",943,9
"31855",2016,"OK","democrat",112813,1
"31856",2016,"OK","democrat",4385,4
"31857",2016,"OK","democrat",5597,5
"31858",2016,"OK","democrat",2584,2
"31859",2016,"OK","democrat",1344,1
"31860",2016,"OK","democrat",8788,8
"31861",2016,"OK","democrat",3711,3
"31862",2016,"OK","democrat",3637,3
"31863",2016,"OK","democrat",6015,6
"31864",2016,"OK","democrat",748,7
"31865",2016,"OK","democrat",151,1
"31866",2016,"OK","democrat",7902,7
"31867",2016,"OK","democrat",2071,2
"31868",2016,"OK","democrat",3061,3
"31869",2016,"OK","democrat",3086,3
"31870",2016,"OK","democrat",858,8
"31871",2016,"OK","democrat",657,6
"31872",2016,"OK","democrat",87847,8
"31873",2016,"OK","democrat",6723,6
"31874",2016,"OK","democrat",5048,5
"31875",2016,"OK","democrat",588,5
"31876",2016,"OK","democrat",522,5
"31877",2016,"OK","democrat",873,8
"31878",2016,"OK","republican",4787,4
"31879",2016,"OK","republican",1933,1
"31880",2016,"OK","republican",4084,4
"31881",2016,"OK","republican",1993,1
"31882",2016,"OK","republican",6308,6
"31883",2016,"OK","republican",2884,2
"31884",2016,"OK","republican",10478,1
"31885",2016,"OK","republican",6482,6
"31886",2016,"OK","republican",39986,3
"31887",2016,"OK","republican",13752,1
"31888",2016,"OK","republican",9994,9
"31889",2016,"OK","republican",4206,4
"31890",2016,"OK","republican",963,9
"31891",2016,"OK","republican",62538,6
"31892",2016,"OK","republican",1898,1
"31893",2016,"OK","republican",19183,1
"31894",2016,"OK","republican",2054,2
"31895",2016,"OK","republican",4283,4
"31896",2016,"OK","republican",21575,2
"31897",2016,"OK","republican",7826,7
"31898",2016,"OK","republican",11826,1
"31899",2016,"OK","republican",1965,1
"31900",2016,"OK","republican",1611,1
"31901",2016,"OK","republican",16009,1
"31902",2016,"OK","republican",8253,8
"31903",2016,"OK","republican",17316,1
"31904",2016,"OK","republican",1827,1
"31905",2016,"OK","republican",1482,1
"31906",2016,"OK","republican",715,7
"31907",2016,"OK","republican",1318,1
"31908",2016,"OK","republican",3701,3
"31909",2016,"OK","republican",3388,3
"31910",2016,"OK","republican",5969,5
"31911",2016,"OK","republican",1910,1
"31912",2016,"OK","republican",3093,3
"31913",2016,"OK","republican",12172,1
"31914",2016,"OK","republican",5156,5
"31915",2016,"OK","republican",2596,2
"31916",2016,"OK","republican",3100,3
"31917",2016,"OK","republican",13362,1
"31918",2016,"OK","republican",10854,1
"31919",2016,"OK","republican",13633,1
"31920",2016,"OK","republican",2922,2
"31921",2016,"OK","republican",13169,1
"31922",2016,"OK","republican",8656,8
"31923",2016,"OK","republican",5505,5
"31924",2016,"OK","republican",2948,2
"31925",2016,"OK","republican",4206,4
"31926",2016,"OK","republican",11555,1
"31927",2016,"OK","republican",4175,4
"31928",2016,"OK","republican",15043,1
"31929",2016,"OK","republican",3715,3
"31930",2016,"OK","republican",3321,3
"31931",2016,"OK","republican",2800,2
"31932",2016,"OK","republican",141569,1
"31933",2016,"OK","republican",8944,8
"31934",2016,"OK","republican",12577,1
"31935",2016,"OK","republican",7631,7
"31936",2016,"OK","republican",4729,4
"31937",2016,"OK","republican",16651,1
"31938",2016,"OK","republican",12753,1
"31939",2016,"OK","republican",10431,1
"31940",2016,"OK","republican",17848,1
"31941",2016,"OK","republican",3581,3
"31942",2016,"OK","republican",1547,1
"31943",2016,"OK","republican",30913,3
"31944",2016,"OK","republican",5613,5
"31945",2016,"OK","republican",10888,1
"31946",2016,"OK","republican",14182,1
"31947",2016,"OK","republican",4621,4
"31948",2016,"OK","republican",1944,1
"31949",2016,"OK","republican",144258,1
"31950",2016,"OK","republican",23005,2
"31951",2016,"OK","republican",15825,1
"31952",2016,"OK","republican",3854,3
"31953",2016,"OK","republican",2947,2
"31954",2016,"OK","republican",6347,6
"31955",2016,"PA","democrat",14219,1
"31956",2016,"PA","democrat",367617,3
"31957",2016,"PA","democrat",7178,7
"31958",2016,"PA","democrat",32531,3
"31959",2016,"PA","democrat",3645,3
"31960",2016,"PA","democrat",78437,7
"31961",2016,"PA","democrat",13958,1
"31962",2016,"PA","democrat",6369,6
"31963",2016,"PA","democrat",167060,1
"31964",2016,"PA","democrat",28584,2
"31965",2016,"PA","democrat",18867,1
"31966",2016,"PA","democrat",531,5
"31967",2016,"PA","democrat",8936,8
"31968",2016,"PA","democrat",37088,3
"31969",2016,"PA","democrat",141682,1
"31970",2016,"PA","democrat",4273,4
"31971",2016,"PA","democrat",8200,8
"31972",2016,"PA","democrat",4744,4
"31973",2016,"PA","democrat",8934,8
"31974",2016,"PA","democrat",10971,1
"31975",2016,"PA","democrat",47085,4
"31976",2016,"PA","democrat",64706,6
"31977",2016,"PA","democrat",177402,1
"31978",2016,"PA","democrat",3853,3
"31979",2016,"PA","democrat",58112,5
"31980",2016,"PA","democrat",17946,1
"31981",2016,"PA","democrat",626,6
"31982",2016,"PA","democrat",17465,1
"31983",2016,"PA","democrat",912,9
"31984",2016,"PA","democrat",4482,4
"31985",2016,"PA","democrat",4539,4
"31986",2016,"PA","democrat",11528,1
"31987",2016,"PA","democrat",3650,3
"31988",2016,"PA","democrat",1821,1
"31989",2016,"PA","democrat",51983,5
"31990",2016,"PA","democrat",91093,9
"31991",2016,"PA","democrat",14009,1
"31992",2016,"PA","democrat",18953,1
"31993",2016,"PA","democrat",81324,8
"31994",2016,"PA","democrat",52451,5
"31995",2016,"PA","democrat",13020,1
"31996",2016,"PA","democrat",4025,4
"31997",2016,"PA","democrat",18733,1
"31998",2016,"PA","democrat",3877,3
"31999",2016,"PA","democrat",33918,3
"32000",2016,"PA","democrat",256082,2
"32001",2016,"PA","democrat",2857,2
"32002",2016,"PA","democrat",66272,6
"32003",2016,"PA","democrat",9788,9
"32004",2016,"PA","democrat",4632,4
"32005",2016,"PA","democrat",584025,5
"32006",2016,"PA","democrat",9256,9
"32007",2016,"PA","democrat",1302,1
"32008",2016,"PA","democrat",16770,1
"32009",2016,"PA","democrat",4002,4
"32010",2016,"PA","democrat",7376,7
"32011",2016,"PA","democrat",750,7
"32012",2016,"PA","democrat",5123,5
"32013",2016,"PA","democrat",3901,3
"32014",2016,"PA","democrat",6180,6
"32015",2016,"PA","democrat",6309,6
"32016",2016,"PA","democrat",5145,5
"32017",2016,"PA","democrat",36322,3
"32018",2016,"PA","democrat",7008,7
"32019",2016,"PA","democrat",59669,5
"32020",2016,"PA","democrat",3811,3
"32021",2016,"PA","democrat",68524,6
"32022",2016,"PA","republican",31423,3
"32023",2016,"PA","republican",259480,2
"32024",2016,"PA","republican",23484,2
"32025",2016,"PA","republican",48167,4
"32026",2016,"PA","republican",19552,1
"32027",2016,"PA","republican",96626,9
"32028",2016,"PA","republican",39135,3
"32029",2016,"PA","republican",18141,1
"32030",2016,"PA","republican",164361,1
"32031",2016,"PA","republican",64428,6
"32032",2016,"PA","republican",42258,4
"32033",2016,"PA","republican",1589,1
"32034",2016,"PA","republican",18743,1
"32035",2016,"PA","republican",35274,3
"32036",2016,"PA","republican",116114,1
"32037",2016,"PA","republican",12576,1
"32038",2016,"PA","republican",24932,2
"32039",2016,"PA","republican",10022,1
"32040",2016,"PA","republican",18004,1
"32041",2016,"PA","republican",24987,2
"32042",2016,"PA","republican",69076,6
"32043",2016,"PA","republican",60863,6
"32044",2016,"PA","republican",110667,1
"32045",2016,"PA","republican",10025,1
"32046",2016,"PA","republican",60069,6
"32047",2016,"PA","republican",34590,3
"32048",2016,"PA","republican",1683,1
"32049",2016,"PA","republican",49768,4
"32050",2016,"PA","republican",5694,5
"32051",2016,"PA","republican",10849,1
"32052",2016,"PA","republican",14494,1
"32053",2016,"PA","republican",24888,2
"32054",2016,"PA","republican",15192,1
"32055",2016,"PA","republican",8273,8
"32056",2016,"PA","republican",48384,4
"32057",2016,"PA","republican",137914,1
"32058",2016,"PA","republican",25428,2
"32059",2016,"PA","republican",40525,4
"32060",2016,"PA","republican",73690,7
"32061",2016,"PA","republican",78688,7
"32062",2016,"PA","republican",35627,3
"32063",2016,"PA","republican",11635,1
"32064",2016,"PA","republican",31544,3
"32065",2016,"PA","republican",14094,1
"32066",2016,"PA","republican",33386,3
"32067",2016,"PA","republican",162731,1
"32068",2016,"PA","republican",5288,5
"32069",2016,"PA","republican",71736,7
"32070",2016,"PA","republican",25427,2
"32071",2016,"PA","republican",15616,1
"32072",2016,"PA","republican",108748,1
"32073",2016,"PA","republican",16056,1
"32074",2016,"PA","republican",6251,6
"32075",2016,"PA","republican",44001,4
"32076",2016,"PA","republican",11725,1
"32077",2016,"PA","republican",27379,2
"32078",2016,"PA","republican",2291,2
"32079",2016,"PA","republican",12891,1
"32080",2016,"PA","republican",13614,1
"32081",2016,"PA","republican",10622,1
"32082",2016,"PA","republican",16021,1
"32083",2016,"PA","republican",12477,1
"32084",2016,"PA","republican",61386,6
"32085",2016,"PA","republican",16244,1
"32086",2016,"PA","republican",116522,1
"32087",2016,"PA","republican",8837,8
"32088",2016,"PA","republican",128528,1
"32089",2016,"SC","democrat",3741,3
"32090",2016,"SC","democrat",25455,2
"32091",2016,"SC","democrat",2735,2
"32092",2016,"SC","democrat",21097,2
"32093",2016,"SC","democrat",3898,3
"32094",2016,"SC","democrat",4400,4
"32095",2016,"SC","democrat",32138,3
"32096",2016,"SC","democrat",30705,3
"32097",2016,"SC","democrat",3573,3
"32098",2016,"SC","democrat",89299,8
"32099",2016,"SC","democrat",6092,6
"32100",2016,"SC","democrat",6579,6
"32101",2016,"SC","democrat",6858,6
"32102",2016,"SC","democrat",7732,7
"32103",2016,"SC","democrat",7627,7
"32104",2016,"SC","democrat",13888,1
"32105",2016,"SC","democrat",5834,5
"32106",2016,"SC","democrat",24055,2
"32107",2016,"SC","democrat",4491,4
"32108",2016,"SC","democrat",6945,6
"32109",2016,"SC","democrat",26710,2
"32110",2016,"SC","democrat",13310,1
"32111",2016,"SC","democrat",74483,7
"32112",2016,"SC","democrat",10711,1
"32113",2016,"SC","democrat",5170,5
"32114",2016,"SC","democrat",39410,3
"32115",2016,"SC","democrat",5956,5
"32116",2016,"SC","democrat",10330,1
"32117",2016,"SC","democrat",13812,1
"32118",2016,"SC","democrat",8889,8
"32119",2016,"SC","democrat",5199,5
"32120",2016,"SC","democrat",35230,3
"32121",2016,"SC","democrat",2479,2
"32122",2016,"SC","democrat",8569,8
